RealSense_frame,Vicon_frame,Vicon_timestamp,Tray:Corner1_X,Tray:Corner1_Y,Tray:Corner1_Z,Tray:Corner2_X,Tray:Corner2_Y,Tray:Corner2_Z,Tray:Corner3_X,Tray:Corner3_Y,Tray:Corner3_Z,Tray:Corner4_X,Tray:Corner4_Y,Tray:Corner4_Z,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z
01218_color_1715718791.974051.png,4562,1715718791.9699411,248.599915,179.255539,750.670715,245.56926,-52.994755,748.165833,24.684349,-59.384621,745.168091,18.248491,178.271255,744.622925,676.917419,110.157516,867.723877,718.866516,140.564911,825.814941,721.558533,85.274803,819.940491,647.223145,66.738556,840.698914,609.841309,63.357761,837.947021,576.31897,55.150471,846.888611,605.281372,103.461792,894.587524,577.351318,104.738701,891.803833,548.216248,102.019852,887.92865,308.072388,937.325745,1497.371582,253.889297,930.179565,1512.342529,202.867188,947.551392,1491.317261,-134.758789,59.259876,792.033997,-107.288086,51.747307,780.091431,-86.962654,48.765865,770.07373,-200.086121,36.595291,755.008728,-170.201935,21.299515,760.471558,-140.419479,15.334296,766.498291,-181.151169,84.292885,796.721252,-180.201569,117.649277,782.860596,-219.331894,100.626122,767.422852,-276.297546,100.520874,754.358154
01219_color_1715718792.010200.png,4566,1715718792.009941,248.600067,179.249512,750.670959,245.569244,-53.010746,748.162537,24.689802,-59.381401,745.166199,18.242899,178.27533,744.63092,676.980591,110.248222,867.118347,719.139709,140.755829,825.48114,721.829834,85.371025,819.574951,647.659119,66.914658,840.001404,609.990601,63.467659,837.348999,576.636841,55.176807,846.159668,605.378601,103.566696,894.092773,577.371643,104.763657,891.300415,548.087891,102.958519,887.106262,308.073425,937.322876,1497.367554,253.893936,930.184998,1512.342773,202.855881,947.565552,1491.296265,-134.020416,57.508984,791.926514,-107.073418,52.039974,780.451477,-86.089287,50.50581,771.732849,-202.085007,33.170532,759.52179,-170.984482,19.05135,763.637146,-140.998489,15.86915,769.527466,-180.890549,79.018417,801.34198,-182.472458,112.927361,789.088989,-223.999924,95.819305,776.363953,-282.954529,96.681313,762.057007
01220_color_1715718792.041083.png,4569,1715718792.039941,248.60347,179.265213,750.678467,245.567398,-52.989708,748.168823,24.69043,-59.37059,745.179932,18.232634,178.28006,744.65033,676.921204,110.249924,866.88269,719.319885,140.849594,825.188538,722.04425,85.460518,819.38739,647.681458,68.817116,839.050903,610.156982,63.458241,837.019592,576.758484,55.191277,845.56781,605.289978,103.655807,893.620361,577.288574,104.854362,890.762207,548.203308,102.574821,886.618652,308.084167,937.342773,1497.388184,253.893372,930.181396,1512.349365,202.850403,947.562073,1491.332031,-131.115173,56.434746,787.436157,-105.151581,53.619843,775.666443,-84.255951,54.144901,766.968567,-201.754135,30.152327,760.991821,-169.444626,17.743711,762.474304,-139.139999,16.654146,766.519287,-177.178635,75.241196,802.690063,-181.345078,109.288124,793.199219,-224.80249,91.138725,782.782776,-285.851166,93.066338,768.334351
01221_color_1715718792.076572.png,4573,1715718792.079941,248.599899,179.267426,750.682068,245.572144,-52.993389,748.168762,24.686745,-59.37326,745.174438,18.250048,178.288712,744.628113,677.016785,110.437454,866.423035,719.496887,140.847488,824.791992,722.284302,85.457809,819.095764,648.153442,66.889977,839.265991,610.520142,63.422703,836.444397,576.935303,55.031944,845.060913,605.30011,103.675537,893.066589,577.300598,104.915085,890.091858,548.170898,102.529465,885.994629,308.078461,937.338501,1497.382202,253.888016,930.188049,1512.350464,202.855042,947.552734,1491.322266,-128.291016,51.989738,782.936951,-102.15403,50.380432,774.29657,-79.882736,51.766922,769.57782,-201.914719,25.912863,760.385864,-169.866882,14.633718,759.735596,-139.990723,12.711436,762.637695,-173.133499,68.481613,799.438232,-178.17511,102.702545,793.314758,-223.440781,84.909233,788.367737,-286.410767,88.774117,774.736694
01222_color_1715718792.109625.png,4576,1715718792.109941,248.601959,179.28125,750.684753,245.564957,-52.984188,748.178467,24.685095,-59.382664,745.18103,18.249922,178.290024,744.63562,677.088989,110.456268,866.223022,719.586731,140.741379,824.572021,722.408142,85.355286,818.964661,648.279541,66.69854,839.119507,610.649292,63.33971,836.209717,577.009705,54.927837,844.881104,605.374817,103.752586,892.782532,577.370544,104.924103,889.832703,548.252625,102.381927,885.789795,308.089111,937.343018,1497.384033,253.890045,930.185486,1512.347168,202.856369,947.555603,1491.336548,-125.542801,48.576035,778.4328,-99.23008,46.879063,771.167542,-76.805199,47.651546,768.112854,-200.639313,22.835949,759.110107,-169.159393,11.53204,756.619019,-139.698105,8.241508,758.356079,-168.996002,64.391174,796.006348,-173.839722,98.307594,792.34021,-220.351242,80.607986,790.794617,-284.403168,86.101562,778.147644
01223_color_1715718792.143767.png,4579,1715718792.1399412,248.59642,179.267395,750.673767,245.565598,-53.006245,748.165161,24.684137,-59.366661,745.174438,18.239841,178.285706,744.621216,677.132935,110.365471,866.128601,719.662781,140.630096,824.460815,722.471985,85.222244,818.92627,648.400879,66.375427,839.142761,610.72998,63.236988,836.124756,577.063904,54.813892,844.811768,605.417786,103.746605,892.630188,577.436035,104.892036,889.721985,548.281982,102.327721,885.698181,308.091949,937.338501,1497.386963,253.892807,930.187195,1512.34314,202.864609,947.543335,1491.332153,-121.738892,46.935799,773.769287,-95.659378,44.968014,766.996948,-73.267448,45.776867,764.534912,-197.77179,21.188519,758.151001,-166.922592,9.684428,754.743652,-137.793243,5.981354,756.444702,-164.305908,63.302025,792.859802,-168.961914,96.499046,790.431885,-215.677032,77.988335,791.716064,-280.669312,84.276596,780.532959
01224_color_1715718792.175408.png,4583,1715718792.1799412,248.597778,179.261169,750.676453,245.561523,-52.998116,748.17627,24.692053,-59.376595,745.169922,18.23534,178.293411,744.623413,677.171265,110.262955,866.187744,719.712891,140.489914,824.48999,722.52301,85.065742,819.004211,648.524231,66.282906,839.190186,610.73584,63.071243,836.338257,577.128357,54.699501,844.956482,605.434631,103.659569,892.720886,577.449341,104.812149,889.795776,548.330505,102.178787,885.82843,308.074707,937.324524,1497.373901,253.893173,930.181763,1512.345459,202.861084,947.555664,1491.330322,-117.414635,45.029133,771.762024,-91.530495,42.614666,764.93335,-69.008865,43.000679,763.049683,-193.781189,19.595757,756.866821,-162.89447,9.257899,752.524963,-134.748367,3.734274,755.545288,-158.180832,61.672943,791.424072,-164.02919,94.206635,790.617493,-210.646637,75.511391,792.559998,-276.085083,82.434723,782.016663
01225_color_1715718792.206738.png,4586,1715718792.2099411,248.615921,179.263046,750.672119,245.575806,-52.983788,748.161926,24.687239,-59.371948,745.161316,18.246136,178.302063,744.622559,677.12384,110.262924,866.313904,719.694031,140.494354,824.626465,722.52771,85.00975,819.172119,648.672729,66.233398,839.285767,610.73999,63.08765,836.557678,577.200806,54.67334,845.245605,605.439148,103.632416,892.942627,577.431885,104.814369,889.982483,548.327515,102.15139,885.998169,308.084869,937.346558,1497.385132,253.890518,930.184998,1512.349854,202.851135,947.55896,1491.308228,-114.511551,44.089371,770.446045,-88.848083,41.897209,763.731384,-66.346703,42.123741,761.647583,-191.126373,18.920092,756.867188,-160.84137,9.379128,752.190735,-132.845703,2.693307,755.65863,-154.866608,61.143822,791.340271,-160.961777,93.677216,790.552429,-207.531143,73.975777,793.582947,-273.070831,81.787651,783.51593
01226_color_1715718792.238683.png,4589,1715718792.2399411,248.60965,179.278046,750.670166,245.572586,-52.969711,748.166748,24.693659,-59.366066,745.166931,18.244728,178.298874,744.615662,677.087158,110.233597,866.575378,719.651917,140.540909,824.831421,722.500549,85.027802,819.419922,648.512573,66.224304,839.677979,610.670898,63.128708,836.863525,577.239868,54.588951,845.627136,605.387329,103.685043,893.174683,577.371338,104.887527,890.203613,548.243591,102.277428,886.227356,308.078125,937.343323,1497.378784,253.890121,930.191833,1512.339111,202.842834,947.568848,1491.30249,-111.945549,44.038101,770.414124,-86.15023,41.75528,763.553223,-63.997246,42.270901,761.790161,-188.848679,18.228544,758.470764,-158.314804,7.892943,753.672485,-130.668213,2.19769,756.928223,-152.137421,60.955669,791.041443,-158.093658,93.562622,790.409424,-204.659775,73.736534,794.363586,-270.350983,81.758011,784.669067
01227_color_1715718792.274540.png,4592,1715718792.269941,248.604538,179.271133,750.662842,245.571381,-52.977989,748.165222,24.69286,-59.367523,745.153198,18.243929,178.305817,744.613953,677.008972,110.340988,866.874084,719.587463,140.587936,825.011719,722.398682,85.042336,819.680542,648.442993,66.303207,840.02301,610.578186,63.096107,837.270264,577.244019,54.595432,846.038513,605.302429,103.82621,893.455383,577.289612,105.022636,890.480103,548.168335,102.420853,886.463806,308.071472,937.33905,1497.37793,253.878235,930.187256,1512.339233,202.851273,947.54895,1491.324829,-109.540901,43.430382,770.190063,-84.158829,41.487854,764.090576,-61.686565,41.781643,762.756836,-186.435349,17.313906,758.674194,-156.172104,7.868773,753.464539,-128.372665,2.562576,756.518311,-149.736313,60.082836,790.536987,-154.936157,92.521126,790.218079,-202.211105,72.742706,794.724487,-267.942596,81.012825,785.162598
01228_color_1715718792.306206.png,4596,1715718792.309941,248.597473,179.261444,750.658386,245.561005,-52.983963,748.151062,24.692471,-59.372982,745.154358,18.241577,178.282135,744.615173,676.919067,110.42704,867.158386,719.462341,140.6306,825.290466,722.272583,85.108368,820.039062,648.177429,66.46727,840.505615,610.505127,63.149052,837.635071,577.176147,54.554169,846.513367,605.181396,103.96907,893.765625,577.105774,105.083992,890.84613,548.02301,102.501091,886.835693,308.069977,937.336548,1497.37793,253.887589,930.194275,1512.338989,202.85405,947.546631,1491.315186,-107.173492,43.420811,770.058899,-81.607704,41.61245,763.998657,-58.991344,42.051987,763.083862,-183.978241,17.042397,758.286987,-153.694397,7.532607,753.083069,-126.045975,1.501969,756.268555,-147.122162,59.941246,789.547668,-152.32312,92.016586,790.310547,-199.49057,71.733742,795.048767,-265.37973,79.935646,785.754333
01229_color_1715718792.340456.png,4599,1715718792.339941,248.597733,179.259705,750.66333,245.553909,-53.027981,748.127136,24.695648,-59.381702,745.151489,18.248365,178.294357,744.614868,676.79834,110.45623,867.40094,719.353638,140.555603,825.447998,722.186829,85.058327,820.233337,648.075684,66.380814,840.797974,610.450439,63.102333,837.843323,577.108765,54.462669,846.805054,605.037476,103.982277,893.903076,576.985168,105.026535,890.999695,547.885803,102.478676,886.989197,308.08255,937.336243,1497.37207,253.886047,930.192932,1512.331665,202.853271,947.549194,1491.320801,-105.639175,43.168964,770.175415,-80.237755,41.831242,764.437927,-57.620419,42.161579,763.766541,-182.560242,16.724583,758.622131,-152.077927,6.606016,753.684937,-124.456596,0.631098,756.958313,-145.36322,59.357788,790.400024,-151.063583,91.954178,790.436584,-197.893219,71.320877,795.258179,-263.826813,79.541039,786.029602
01230_color_1715718792.372406.png,4602,1715718792.369941,248.609848,179.288208,750.67804,245.565079,-52.995094,748.153687,24.695875,-59.358772,745.163635,18.232576,178.28862,744.627869,676.624023,110.26255,867.480835,719.292358,140.33844,825.580139,722.170227,84.88176,820.418152,648.028442,66.142296,841.024109,610.425049,62.760429,838.083252,577.0979,54.180702,847.077942,604.891602,103.793365,893.94989,576.874634,104.735123,891.090149,547.745117,102.095299,887.11676,308.078186,937.343384,1497.378784,253.885574,930.18396,1512.338257,202.852844,947.550842,1491.341553,-104.498619,43.126011,769.931152,-78.910225,41.62627,764.152466,-56.404839,41.782543,763.63324,-180.727921,15.827065,758.570984,-150.859268,6.450539,753.612183,-123.106979,0.633995,756.547241,-143.886612,59.73354,789.785461,-149.778656,91.724098,790.364075,-196.529617,70.708221,795.322815,-262.487854,78.914803,786.259827
01231_color_1715718792.406464.png,4606,1715718792.4099412,248.605743,179.285919,750.670715,245.558151,-52.987518,748.160156,24.687479,-59.371014,745.142273,18.236952,178.294846,744.615356,676.59021,109.711159,867.541565,719.237915,139.798874,825.609985,722.227966,84.324677,820.417542,648.307251,65.176804,841.01709,610.495544,61.85873,838.276855,577.280396,53.409641,847.208069,604.77063,103.073853,893.834595,576.839539,103.971672,891.037231,547.629333,101.093529,886.989807,308.082947,937.345398,1497.384399,253.881805,930.190125,1512.329468,202.852783,947.553894,1491.334839,-102.340538,42.72723,769.944946,-77.429115,41.457272,764.0625,-54.987988,41.939663,763.602051,-178.965027,15.028432,758.915588,-149.312027,5.234334,754.045288,-121.734306,-0.495607,757.012756,-141.99408,58.915928,790.257874,-148.474442,91.311989,790.140442,-194.868073,69.889679,795.570618,-260.844879,78.083939,786.675171
01232_color_1715718792.440547.png,4609,1715718792.4399412,248.606155,179.269531,750.673523,245.571762,-52.97797,748.164612,24.690655,-59.361217,745.142151,18.248055,178.3022,744.620361,676.53186,109.061104,867.354309,719.218933,139.267929,825.514648,722.309875,83.810623,820.294128,648.461487,64.618729,840.704529,610.545227,61.05006,838.332397,577.449951,52.739841,847.559998,604.626709,102.335426,893.617065,576.693848,103.229057,890.764709,547.503052,100.250786,886.679749,308.082153,937.359314,1497.38855,253.883926,930.196777,1512.34668,202.850006,947.564026,1491.341187,-101.351051,42.512711,769.84436,-76.501549,41.488152,764.069031,-54.181961,42.180256,763.653748,-178.089096,14.544904,759.48407,-148.446625,4.917198,754.54718,-120.786263,-0.977346,757.40979,-140.929993,58.801239,790.274963,-147.574371,90.9795,790.058838,-193.753296,69.610733,795.968384,-259.857422,77.538277,787.155273
01233_color_1715718792.475120.png,4613,1715718792.4799411,248.613541,179.291504,750.673279,245.576477,-52.975266,748.155884,24.695827,-59.363216,745.114014,18.241989,178.309525,744.627808,676.320007,108.060242,866.923767,719.155762,138.344345,825.145447,722.221924,82.765244,819.882019,648.528137,63.829407,840.155029,610.699646,59.885536,837.910339,577.885315,50.710342,847.210999,604.320251,101.400047,892.869995,576.376221,101.915215,889.963928,547.049194,99.700752,885.59021,308.079559,937.353821,1497.385498,253.882706,930.184082,1512.34314,202.855804,947.559875,1491.341675,-100.590286,42.421879,769.698364,-75.695404,41.420021,764.10498,-53.427139,42.311195,763.616882,-177.195587,13.75485,760.189148,-147.544418,4.197075,754.951111,-119.937492,-1.581334,757.67926,-139.825424,58.242798,790.454773,-146.597031,90.355553,790.279358,-192.718857,68.678078,796.626587,-258.881256,76.703033,787.978638
01234_color_1715718792.506311.png,4616,1715718792.509941,248.903275,179.303528,750.678223,245.84906,-52.95911,748.169189,25.00746,-59.34856,745.105042,18.550159,178.311539,744.629456,675.958618,107.153595,866.449951,719.052795,137.587509,824.807495,722.139465,81.860863,819.454224,648.464478,62.74329,839.591858,610.791809,58.805046,836.992126,577.685852,49.640354,846.478333,603.936523,100.194534,892.05011,576.101013,100.616631,889.075806,546.803894,97.848564,884.72052,308.076691,937.343994,1497.38916,253.876297,930.189758,1512.345947,202.849701,947.555176,1491.34668,-99.855949,42.259926,769.99707,-75.00972,41.345695,764.234314,-52.722672,42.354584,763.615845,-176.437439,13.353836,760.952576,-146.857666,3.364575,755.756104,-119.45945,-2.269596,758.180054,-139.078156,57.904243,790.712463,-145.752548,90.263054,790.421265,-191.777527,68.466576,797.160156,-258.090942,76.385864,788.625427
01235_color_1715718792.539334.png,4619,1715718792.539941,249.936798,179.372238,750.678223,246.866135,-52.881321,748.173157,25.934305,-59.25032,745.09906,19.547609,178.371017,744.620361,675.563354,106.152184,865.932617,718.956665,136.63736,824.410828,722.052612,80.665634,818.909973,648.148804,63.785484,837.862427,610.702942,57.606205,836.039246,577.693237,48.179867,845.274292,603.500549,98.988281,891.212646,575.613647,99.173416,888.12384,546.30188,96.347443,883.590393,308.076538,937.344482,1497.382446,253.883362,930.18512,1512.34082,202.8508,947.559387,1491.305054,-98.842842,41.969803,770.00946,-73.955612,41.115509,764.252747,-51.735493,42.362595,763.616882,-175.414276,12.456772,761.736145,-145.93103,3.278986,755.988525,-118.486282,-2.652451,758.389465,-138.086777,57.61932,791.013428,-144.800018,89.954247,790.449829,-190.875229,68.128471,797.403198,-257.124481,75.988243,789.009949
01236_color_1715718792.575261.png,4623,1715718792.579941,251.654953,179.492081,750.726929,248.720566,-52.727486,748.217712,27.828802,-59.077663,745.216553,21.27667,178.45079,744.725647,675.005737,104.46772,865.074524,718.769043,135.223175,823.815918,722.272461,79.37542,818.335571,648.197571,60.222626,837.8479,610.729553,55.631184,834.926636,577.316284,46.314922,843.948425,602.772156,97.076073,889.869812,574.920227,97.13726,886.603088,545.41864,94.772758,881.70282,308.072266,937.344177,1497.37793,253.881393,930.177307,1512.339478,202.847595,947.556702,1491.296753,-96.961334,41.736828,770.013611,-72.068619,40.994232,764.264404,-49.882969,42.31451,763.687866,-173.580475,12.172925,761.731384,-143.906235,2.926958,755.761475,-116.631248,-2.891538,758.212402,-136.022766,57.368038,791.103455,-142.821213,89.552826,790.476135,-189.017609,67.554039,797.461182,-255.299561,75.399811,789.165161
01237_color_1715718792.606380.png,4626,1715718792.609941,253.346649,179.683044,750.716492,250.469955,-52.615227,748.188232,29.615335,-59.121685,745.177856,23.04586,178.335876,744.769836,674.805298,103.12706,864.43811,718.730286,134.021362,823.315063,722.455139,78.237595,817.83783,648.428589,58.581345,837.110962,610.810425,54.122711,833.888123,577.777161,44.265408,842.748108,602.528381,95.427429,888.979919,574.704407,95.0868,885.562256,545.178406,92.156189,880.581604,308.077148,937.357971,1497.367188,253.887955,930.178528,1512.33667,202.865051,947.550049,1491.323364,-95.115707,41.852848,770.25531,-70.324326,41.274872,764.42041,-48.10955,42.368824,763.696045,-171.770386,12.041016,762.190308,-142.094574,2.752495,756.211914,-114.657822,-2.826149,758.518982,-134.274918,57.512531,791.206116,-141.15033,89.548576,790.466431,-187.198013,67.681046,797.854675,-253.526627,75.268028,789.659546
01238_color_1715718792.639358.png,4629,1715718792.6399412,255.432693,179.818298,750.748108,252.4207,-52.482399,748.276733,31.603218,-58.884857,745.217346,25.280762,178.510788,744.852661,674.671814,101.584183,863.753418,718.818115,132.627762,822.798157,723.141602,77.368767,817.531616,648.817749,56.824036,836.199707,611.228271,51.993946,833.203186,577.96991,43.008018,842.035095,602.313416,93.46566,887.774475,574.520142,92.973473,884.345398,545.102173,90.160553,879.162048,308.065308,937.357117,1497.362793,253.879242,930.18103,1512.335449,202.860519,947.546692,1491.329468,-92.996834,42.273491,770.76239,-67.931679,41.387932,764.481323,-45.84145,42.6152,763.901428,-169.57077,11.862065,763.266846,-139.857162,2.858403,757.052551,-112.107704,-2.779985,759.009827,-131.949036,57.848907,791.808472,-138.648071,89.747345,790.887634,-184.859787,67.527664,798.620117,-251.301407,75.034027,790.633301
01239_color_1715718792.677446.png,4633,1715718792.6799412,258.983765,180.142944,750.831299,255.986008,-52.161316,748.279053,35.13686,-58.509258,745.293091,28.907503,178.852066,744.947754,674.507935,99.351929,862.568359,719.207092,130.635208,821.913208,723.669983,74.959625,816.471619,649.467041,54.104095,835.074097,611.982361,49.065933,832.127747,579.12384,39.682079,841.542908,601.935425,90.927162,885.88916,574.166321,90.301949,882.287415,544.567566,87.107559,877.016663,308.055267,937.359131,1497.356567,253.886703,930.17981,1512.331787,202.852188,947.550598,1491.322754,-89.258308,42.368404,771.169983,-64.190796,41.827099,764.81366,-42.028896,43.117916,764.030029,-165.664459,11.514922,764.518311,-135.947693,2.673236,757.906311,-108.047867,-2.806085,759.710754,-128.098709,57.720829,792.408875,-135.056366,89.445541,791.664001,-180.591339,67.237251,800.28363,-247.511932,74.512512,792.303406
01240_color_1715718792.715065.png,4637,1715718792.7199411,263.349304,180.630402,750.872009,260.447479,-51.66946,748.359375,39.526314,-58.06488,745.442932,33.092262,179.234467,745.103943,674.045593,96.780739,861.081055,719.673218,128.282883,821.041748,725.083313,73.412834,816.015808,650.218384,51.305614,833.328857,612.814636,45.68586,830.51532,579.787231,36.751984,839.64502,601.069275,88.284821,883.225891,573.385742,87.413605,879.806213,543.38446,82.995461,874.760437,308.063324,937.367065,1497.352905,253.882324,930.191223,1512.341309,202.854889,947.552551,1491.335938,-84.589874,42.607498,771.524902,-59.893898,41.898716,765.356873,-37.557465,43.669621,764.016968,-160.799957,11.233251,765.50946,-131.126511,2.801223,758.50293,-103.017334,-2.435275,759.999878,-123.337418,57.525364,793.199036,-130.489319,89.590408,792.69989,-175.674332,66.845352,801.682068,-242.896027,73.706825,794.094666
01241_color_1715718792.747436.png,4640,1715718792.749941,267.237213,181.091751,750.914307,264.243622,-51.227139,748.434326,43.360157,-57.595547,745.535034,36.948265,179.649841,745.210266,673.348328,94.565773,859.669983,720.180969,126.436028,820.384216,725.79126,71.206482,814.949768,650.829163,48.987877,831.573364,613.673279,43.039894,828.807739,580.893433,33.152561,838.427734,600.070923,86.150192,880.735229,572.597046,85.678932,877.45636,542.32019,81.062798,872.832031,308.077972,937.355225,1497.364136,253.881485,930.190308,1512.335938,202.864059,947.547058,1491.325439,-80.574081,42.89439,771.900208,-55.768383,42.41412,765.530334,-33.68055,44.047138,764.259949,-156.771133,10.646924,766.308105,-126.835495,2.912476,759.26178,-98.862297,-2.201405,760.322449,-119.173828,57.614647,793.797424,-126.584244,89.360138,793.364197,-171.583023,66.517265,802.756165,-238.915649,73.178543,795.444519
01242_color_1715718792.781183.png,4643,1715718792.779941,271.461884,181.540726,750.942566,268.527344,-50.692207,748.507324,47.600277,-57.114544,745.615601,41.26107,180.238144,745.306091,672.530457,92.486595,858.180603,720.7276,124.395714,819.526184,726.954468,69.653053,814.316162,651.446289,46.838154,829.672607,614.644836,40.429771,827.376221,582.141418,31.88039,837.54718,599.04303,83.739548,878.012268,571.373047,83.870132,874.376709,541.582397,79.322266,869.867554,308.095306,937.351868,1497.373535,253.888214,930.193604,1512.333008,202.859924,947.552856,1491.316895,-76.149803,43.021736,772.177979,-51.379124,42.747993,765.659241,-29.288504,44.374027,764.311707,-152.032501,10.420881,766.848633,-122.318626,2.859025,759.462219,-94.206802,-1.7166,760.086792,-114.688797,57.418598,794.256226,-122.214951,89.065727,794.244385,-166.955109,65.957497,803.770264,-234.532318,72.354057,796.845886
01243_color_1715718792.819249.png,4647,1715718792.819941,277.738129,182.385284,751.072388,274.810211,-49.892532,748.627686,53.874748,-56.360546,745.747253,47.436512,180.963562,745.407715,671.716187,89.853539,855.705139,721.456665,122.01989,818.250977,728.208801,67.217857,812.880981,652.380188,43.605354,827.075134,615.687927,34.915348,827.529114,583.758423,30.604271,839.036865,597.652649,80.85952,873.926697,570.210754,80.519547,870.7771,540.560791,76.605797,866.148071,308.107361,937.341064,1497.374878,253.885269,930.192505,1512.332886,202.861404,947.55365,1491.323364,-69.596512,43.541691,772.891968,-44.82431,43.269806,766.219788,-22.847683,45.253376,764.467224,-145.533417,10.593386,768.43927,-115.5793,3.133739,760.538818,-87.461288,-1.501153,760.934692,-107.868187,57.544807,795.762878,-115.754898,89.147728,795.289673,-160.748245,66.041481,805.599243,-227.983185,71.852905,798.924133
01244_color_1715718792.851233.png,4650,1715718792.849941,282.957123,183.133484,751.091614,279.948822,-49.231064,748.652405,58.993591,-55.569279,745.895996,52.624668,181.800537,745.46759,671.00708,87.782928,853.903381,722.083435,120.217911,817.222534,729.063538,65.476944,811.864014,652.824097,41.687691,824.878296,616.004028,33.755241,825.999817,584.592896,30.792889,838.641479,596.776978,78.695961,870.989319,569.341736,78.348816,867.967224,539.876709,75.096603,862.997498,308.114227,937.360046,1497.383789,253.89209,930.192322,1512.342285,202.849594,947.557922,1491.292603,-64.2714,44.268951,773.366455,-39.479832,44.079876,766.610962,-17.484261,46.103935,764.681702,-139.83902,10.782573,769.198975,-110.106712,3.741178,760.866272,-81.903793,-1.2311,761.463928,-102.678764,58.120411,796.268005,-110.637619,89.437805,796.384827,-154.181885,65.857208,806.481689,-222.704254,71.359245,800.521301
01245_color_1715718792.886004.png,4654,1715718792.8899412,291.002777,184.159439,751.156616,287.370422,-48.079903,748.752686,66.453522,-53.990486,746.013489,60.679455,183.405655,745.641907,670.008179,85.533775,851.582153,722.725952,118.354607,815.98175,729.923828,63.563892,810.463501,653.387451,39.344482,822.108826,616.428467,34.879887,821.769165,585.021851,29.825272,836.096008,595.614014,76.320618,866.958435,568.176941,76.218475,864.176392,538.731323,73.781868,859.183167,308.103516,937.340759,1497.370972,253.890869,930.184204,1512.337402,202.858673,947.556396,1491.323486,-56.213123,45.447224,773.885986,-31.55147,45.444717,766.874634,-9.718451,47.81963,764.809326,-131.685394,11.203345,770.268555,-101.638329,4.569167,761.607422,-73.634277,0.008936,761.633972,-95.339561,58.466103,797.588257,-102.890686,90.220184,797.801514,-146.78656,66.150192,808.112915,-214.820236,70.866714,802.446716
01246_color_1715718792.917413.png,4657,1715718792.9199412,297.596619,185.047852,751.237427,293.350128,-47.172775,748.872559,72.3993,-52.317055,746.265381,67.274261,184.974945,745.721252,669.116028,84.154083,849.672852,723.145264,117.162109,815.207153,730.392334,62.338593,809.471558,653.612549,37.962799,819.83551,616.629761,33.672241,819.246094,585.413269,28.791422,833.282532,594.426636,74.943932,863.945984,567.118958,75.149681,861.206177,537.789734,73.429581,856.23114,308.115845,937.366333,1497.391846,253.886856,930.194397,1512.350098,202.849304,947.565002,1491.34314,-49.972271,46.484818,774.46051,-25.091425,46.878784,767.097717,-3.243807,49.545914,764.932617,-124.947708,11.689763,770.956726,-94.944527,5.581391,761.856079,-66.851723,1.116806,761.781982,-88.258202,59.553085,797.703918,-96.732407,90.831268,798.893433,-140.403046,66.203911,809.103333,-208.539139,70.297325,803.772888
