RealSense_frame,Vicon_frame,Vicon_timestamp,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z,CerealBox:Corner1_X,CerealBox:Corner1_Y,CerealBox:Corner1_Z,CerealBox:Corner2_X,CerealBox:Corner2_Y,CerealBox:Corner2_Z,CerealBox:Corner3_X,CerealBox:Corner3_Y,CerealBox:Corner3_Z,CerealBox:Corner4_X,CerealBox:Corner4_Y,CerealBox:Corner4_Z,CerealBox:Corner5_X,CerealBox:Corner5_Y,CerealBox:Corner5_Z,CerealBox:Corner6_X,CerealBox:Corner6_Y,CerealBox:Corner6_Z,CerealBox:Corner7_X,CerealBox:Corner7_Y,CerealBox:Corner7_Z,CerealBox:Corner8_X,CerealBox:Corner8_Y,CerealBox:Corner8_Z
00141_color_1715712647.170807.png,2515,1715712647.1738791,690.404114,1166.674438,923.559937,719.63324,1215.089111,939.476196,731.167603,1166.14917,960.080811,715.430237,1115.961304,925.983643,697.213318,1090.11438,904.610596,668.945068,1076.350952,887.665039,640.526733,1124.387817,893.1922,621.10083,1115.080078,873.103699,605.212952,1102.672729,850.330688,295.706512,957.875854,1497.181641,242.137314,948.634155,1512.396606,191.2798,963.051086,1491.766846,134.112549,276.674438,762.793213,164.125702,275.983521,756.299072,186.433197,275.837524,751.541077,61.421497,237.014542,759.810974,88.150909,221.568649,753.813049,117.767761,209.211533,748.333557,91.402115,291.386078,775.66748,79.028984,323.009033,765.794678,46.680557,301.104095,776.42749,-17.632513,283.946198,789.887634,372.328461,-318.551971,1005.485168,364.466431,-407.007629,1002.351379,539.842224,-430.667572,1003.417603,546.847534,-344.923737,1004.462585,376.336334,-317.518921,737.109375,364.031647,-404.608185,737.339172,541.051208,-425.111755,739.014709,553.383972,-336.830658,739.919189
00142_color_1715712647.207823.png,2518,1715712647.203879,699.443848,1161.071655,922.757385,730.075012,1208.878662,938.558533,740.25592,1159.784668,959.329712,724.102661,1109.298096,925.120728,704.69519,1084.431396,903.80072,676.156433,1071.219849,886.828491,648.708008,1119.887085,892.338867,629.001221,1110.94873,872.21167,613.15564,1098.814697,849.213928,295.709778,957.884277,1497.176514,242.144577,948.640808,1512.383911,191.270966,963.061646,1491.768555,134.178802,276.644348,762.789856,164.198776,275.994293,756.283386,186.488159,275.860168,751.507324,61.496128,236.758163,759.66864,88.366882,221.294464,753.665955,118.126732,209.339203,748.542358,91.405907,291.212585,775.69812,79.117851,322.814514,765.619995,46.74255,300.907104,776.542908,-17.529181,283.212708,789.756653,372.307251,-318.553955,1005.451172,364.399048,-407.063477,1002.381897,539.796387,-430.663177,1003.426331,546.818054,-344.89679,1004.475952,376.332367,-317.524872,737.100159,364.027466,-404.608917,737.317932,541.054382,-425.096436,739.020508,553.385132,-336.805969,739.952148
00143_color_1715712647.242897.png,2522,1715712647.243879,712.977783,1155.816528,919.934631,744.766541,1202.466064,936.301636,753.841248,1152.785156,956.360413,735.504578,1103.133545,921.955444,715.13147,1079.197754,900.547363,686.130676,1066.9823,883.436951,660.281189,1116.856689,889.604126,640.06012,1108.921387,869.543396,624.145996,1097.348511,846.190369,295.702911,957.879639,1497.172852,242.139618,948.643494,1512.393677,191.274078,963.056519,1491.772827,134.210983,276.691437,762.929749,164.316299,276.089355,756.332886,186.598618,276.052155,751.487732,61.616589,236.538406,759.436829,88.535263,221.121277,753.500427,118.385155,208.893829,748.105042,91.471169,291.045563,775.582275,79.041412,322.661224,765.81958,46.717937,300.415131,776.186157,-17.393248,282.539215,789.653198,372.323273,-318.504242,1005.495789,364.463257,-407.035126,1002.381592,540.351807,-431.746063,1003.612854,546.847473,-344.910675,1004.448303,376.341339,-317.518585,737.10553,364.023834,-404.621429,737.346497,541.042786,-425.091125,739.026306,553.39032,-336.831909,739.929443
00144_color_1715712647.277209.png,2525,1715712647.273879,723.990723,1153.174072,916.902039,758.389709,1198.197144,933.345703,765.432922,1148.033325,952.774902,744.958008,1099.674805,918.157471,723.780273,1076.596802,896.40387,694.302673,1065.695679,879.316711,670.133606,1116.383789,886.210693,649.648071,1109.527832,866.072937,632.977539,1098.849609,842.818054,295.708344,957.881958,1497.178711,242.147217,948.639709,1512.385498,191.251724,963.074341,1491.777954,134.273209,276.724945,762.92688,164.442719,276.176117,756.364197,186.701324,276.095428,751.496887,61.712814,236.480789,759.407288,88.639671,221.107254,753.478821,118.43499,209.108902,748.209229,91.561172,291.097046,775.576233,79.160233,323.015076,766.399963,46.762062,300.328003,776.115784,-17.310497,282.287537,789.581055,372.30835,-318.531189,1005.438782,364.44278,-406.936096,1002.319458,539.810791,-430.62619,1003.438477,546.81842,-344.897736,1004.458801,376.334259,-317.51123,737.092102,364.038269,-404.615265,737.343079,541.028992,-425.078339,739.04303,553.3927,-336.815369,739.936096
00145_color_1715712647.310954.png,2529,1715712647.313879,741.194031,1150.667969,911.911377,777.966248,1193.309082,929.513,781.672729,1142.414429,948.064941,758.753906,1095.997925,912.195801,736.186035,1074.775269,889.773438,706.116028,1066.258667,872.481445,684.970581,1118.14856,880.504578,664.156006,1112.978394,860.227966,646.939941,1103.873779,836.695984,295.704803,957.874817,1497.172363,242.140671,948.639221,1512.392822,191.251099,963.067383,1491.784912,134.51474,276.854797,762.922791,164.704407,276.326263,756.395325,186.913651,276.138214,751.475403,61.917248,236.655792,759.486389,88.843094,221.241364,753.537781,118.614517,209.213699,748.248535,91.784325,291.670349,776.000427,79.209259,322.556091,765.466003,46.910873,300.506592,776.000671,-17.138773,282.363129,789.45343,372.35022,-318.518524,1005.454407,364.473755,-406.900665,1002.301208,539.851746,-430.63208,1003.43573,546.865479,-344.898743,1004.460449,376.33725,-317.518585,737.101379,364.041351,-404.610443,737.347473,541.044678,-425.09552,739.024048,553.341187,-336.84259,739.934692
00146_color_1715712647.345066.png,2532,1715712647.343879,755.369812,1149.286133,908.661438,794.307861,1189.420898,926.990967,795.255432,1138.085205,944.461121,769.792786,1093.799438,907.784912,746.224792,1074.407959,884.931335,715.574524,1067.995239,867.560059,697.51825,1120.734375,876.436218,676.282349,1117.247681,856.158813,658.702759,1109.651855,832.35321,295.708038,957.887024,1497.188354,242.141983,948.639648,1512.388184,191.266571,963.056213,1491.767578,134.743469,276.9198,762.85968,164.942017,276.301727,756.346252,187.125153,276.137238,751.462158,62.093525,236.676117,759.468018,88.992226,221.270325,753.532837,118.770988,209.217743,748.235596,91.953178,291.922028,776.18396,79.408478,323.042328,765.87207,47.068748,300.570526,775.95636,-16.969093,282.364838,789.388977,372.730927,-318.105255,1005.497681,364.893036,-407.019012,1002.810242,540.854248,-431.318665,1003.617737,547.508667,-344.200165,1004.366394,376.346375,-317.481934,737.156616,364.06665,-404.665405,737.604736,541.087097,-425.076965,738.990051,553.365356,-336.840729,739.738892
00147_color_1715712647.379907.png,2536,1715712647.383879,775.539001,1146.918823,905.258057,817.258362,1183.431641,924.53717,814.113342,1131.720337,940.613708,785.813904,1090.130371,902.600647,760.537354,1073.738037,879.450378,729.011963,1070.801636,861.731201,715.51062,1124.063843,872.580933,694.009277,1122.814575,852.27832,675.740845,1117.47998,828.404602,295.692444,957.865723,1497.170166,242.13945,948.646057,1512.391357,191.283997,963.049255,1491.759399,135.031006,276.966217,762.838745,165.221451,276.33139,756.284302,187.439056,276.144867,751.471497,62.309216,236.74913,759.472229,89.192078,221.341171,753.597778,118.97744,209.202835,748.239441,92.277588,291.274384,775.125671,79.849617,322.84375,765.461365,47.300411,300.81778,775.948425,-16.802217,282.620361,789.353882,373.429047,-316.459625,1005.244751,365.145477,-403.788818,1002.370605,540.687805,-428.046143,1003.426697,547.954285,-342.374237,1004.099243,376.379608,-317.407288,736.980835,364.102753,-404.563385,737.962891,541.081421,-424.9758,739.223328,553.459473,-336.818695,739.390625
00148_color_1715712647.413613.png,2539,1715712647.413879,791.069763,1144.222778,903.773132,833.98938,1178.396851,923.760376,828.992249,1125.670532,938.934082,798.131531,1087.341187,899.90387,772.130676,1072.51416,876.270935,740.125671,1071.757324,858.603455,729.904175,1125.197876,870.668823,708.155396,1125.757812,850.641602,689.645508,1121.924072,826.533142,295.708282,957.889893,1497.178223,242.147995,948.631165,1512.380371,191.27446,963.054199,1491.745361,135.239014,277.013702,762.756226,165.431381,276.335449,756.235474,187.704132,276.168243,751.452332,62.523724,236.848129,759.50708,89.397148,221.43309,753.620239,119.133461,209.271927,748.298279,92.498192,291.425049,775.038269,80.09407,323.018707,765.33136,47.51413,301.155518,775.919983,-16.628544,283.025604,789.301636,373.445679,-314.97464,1005.180481,365.359924,-402.62146,1002.582336,540.844849,-426.872711,1003.672974,547.863403,-341.35202,1003.891968,376.370117,-317.344482,736.854736,364.108307,-404.511627,738.171143,541.071533,-424.882935,739.452393,553.471191,-336.768372,739.230896
00149_color_1715712647.446979.png,2542,1715712647.4438791,806.417053,1140.760254,903.381836,851.313232,1172.144287,924.08197,843.657654,1119.636108,938.004089,811.098511,1083.603882,898.022522,784.470154,1070.587524,874.214111,752.56311,1071.780884,856.466187,744.676147,1125.277222,869.836182,723.030334,1127.212036,849.986755,704.388916,1124.811646,825.699036,295.698578,957.879761,1497.162231,242.138123,948.653625,1512.38855,191.276886,963.050293,1491.761597,135.482544,276.951721,762.674377,165.642731,276.276154,756.192383,187.983734,276.144409,751.446228,62.736004,236.85289,759.48468,89.594513,221.407349,753.588379,119.338249,209.216629,748.281677,92.732933,291.42453,774.966797,80.315094,322.988281,765.275757,47.741604,301.130493,775.837219,-16.420565,283.179718,789.264038,373.80835,-317.132843,1005.280762,365.682404,-404.346039,1002.351074,541.800171,-429.842865,1003.602051,548.392639,-342.836243,1004.010803,376.49054,-317.540985,737.149841,364.307892,-404.70874,737.98407,541.31311,-424.911591,738.998901,553.562866,-336.776093,739.294678
00150_color_1715712647.480270.png,2546,1715712647.483879,827.274414,1135.438354,906.224609,874.117004,1163.423828,927.739624,863.837219,1110.912354,939.820618,829.633545,1078.121948,898.594727,802.242126,1067.28418,874.211304,770.283875,1070.631958,856.878174,765.08197,1123.953369,872.454773,743.305115,1127.651367,852.803528,724.221252,1127.045288,828.85498,295.694977,957.892883,1497.170898,242.131073,948.647095,1512.387085,191.27417,963.057861,1491.752686,135.724258,276.930481,762.647217,165.846832,276.202393,756.108032,188.235153,276.08252,751.420471,62.937603,236.834991,759.500854,89.771149,221.360718,753.575195,119.535736,209.177231,748.286804,92.870018,292.02887,775.619812,80.44091,323.202545,765.476257,47.960941,301.054993,775.764648,-16.205841,283.36673,789.229309,372.700928,-319.676239,1005.652893,364.846558,-407.340881,1001.812439,540.436646,-432.07843,1003.398926,547.266052,-345.948761,1004.530334,376.684692,-317.603027,737.347961,364.435638,-404.759674,737.216248,541.441956,-425.028046,738.730469,553.722839,-336.947052,740.030884
00151_color_1715712647.513879.png,2549,1715712647.513879,843.941711,1130.421997,910.971313,892.306335,1155.628662,932.419495,879.129456,1103.857178,943.734375,843.640198,1073.658081,901.876709,815.736816,1064.573608,877.331482,784.272949,1069.383423,860.305176,780.881042,1122.587402,877.438599,759.299805,1127.592896,857.848145,739.807861,1128.48584,834.257874,295.693085,957.88446,1497.17395,242.138885,948.647583,1512.394287,191.261749,963.067749,1491.768921,135.805771,276.878876,762.620544,165.927048,276.137817,756.088745,188.324249,276.038147,751.415466,62.970207,236.80603,759.490234,89.80056,221.299545,753.556641,119.571205,209.138657,748.273071,92.97242,291.880219,775.447998,80.537895,323.167633,765.456482,48.044899,301.023895,775.74823,-16.134243,283.448975,789.246704,371.575775,-320.382507,1005.692261,363.59201,-407.898987,1001.235962,539.865601,-433.647125,1003.713135,546.412842,-346.423615,1005.130981,376.621826,-317.649048,737.258972,364.369904,-404.798248,736.785339,541.376709,-425.064453,739.023865,553.650269,-336.993683,740.608337
00152_color_1715712647.547065.png,2552,1715712647.543879,859.653564,1125.456055,917.545349,909.584229,1147.565674,939.323547,893.273865,1096.666748,950.064575,856.267151,1068.979004,907.706238,828.056641,1061.770386,882.791992,797.074707,1068.209473,865.524719,796.374573,1121.552002,883.842285,775.100525,1128.067749,864.401489,754.88916,1130.738647,841.30835,295.691803,957.880066,1497.182617,242.136246,948.642822,1512.401123,191.258789,963.056702,1491.771362,135.808502,276.892914,762.624939,165.91655,276.168121,756.124207,188.326614,276.067169,751.446289,62.970123,236.813339,759.513123,89.792099,221.370621,753.577087,119.561714,209.143539,748.312195,92.949013,291.848358,775.355408,80.527725,323.196198,765.461304,48.048923,301.081573,775.751221,-16.163956,283.568115,789.237305,370.035797,-320.43219,1005.415649,362.463959,-408.264923,1001.204468,537.913696,-432.389069,1003.972168,544.938721,-346.206238,1005.467407,376.013794,-317.785645,737.057129,363.868408,-404.950134,736.65033,540.87738,-425.025024,739.471802,553.11969,-336.865479,741.00647
