,,RightHand1:Wrist1,,,RightHand1:Wrist2,,,RightHand1:Wrist3,,,RightHand1:Thumb1,,,RightHand1:Thumb2,,,RightHand1:Thumb3,,,RightHand1:IndexFinger1,,,RightHand1:IndexFinger2,,,RightHand1:IndexFinger3,,,LeftHand1:IndexFinger1,,,LeftHand1:IndexFinger2,,,LeftHand1:IndexFinger3,,,LeftHand1:Thumb1,,,LeftHand1:Thumb2,,,LeftHand1:Thumb3,,,LeftHand1:Wrist1,,,LeftHand1:Wrist2,,,LeftHand1:Wrist3,,,LeftHand1:Wrist4,,,Realsense:Camera1,,,Realsense:Camera2,,,Realsense:Camera3,,,Cup:Corner1,,,Cup:Corner2,,,Cup:Corner3,,,Cup:Corner4,,,Cup:Corner5,,,Cup:Corner6,,,Cup:Corner7,,,Cup:Corner8,,,Coffee:Corner1,,,Coffee:Corner2,,,Coffee:Corner3,,,Coffee:Corner4,,,Coffee:Corner5,,,Coffee:Corner6,,,Coffee:Corner7,,,Coffee:Corner8,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
2399,0,464.752106,58.043041,809.400940,509.022522,69.698158,766.104187,514.479309,33.614391,805.111755,447.257599,0.952557,817.100220,422.586365,-27.636965,814.182129,383.738617,-43.514675,807.114746,394.771698,70.849037,826.557129,364.887238,78.152687,817.160828,336.475555,65.293617,801.512390,82.980202,63.290707,835.607117,112.773735,53.389053,822.302734,129.503113,41.778790,809.969604,22.328835,11.671283,817.806335,51.568073,4.040908,815.519531,78.684593,-6.206525,812.832397,31.215956,77.418419,831.883606,23.318338,97.653358,803.350403,-9.563453,72.556206,815.615906,-64.841660,68.364128,813.396362,187.230759,979.974426,1494.019775,239.187241,974.136414,1516.275757,290.212677,986.747192,1498.086670,355.909241,-25.594498,853.011963,326.588623,10.895789,853.361633,377.681091,51.503841,855.431824,405.399200,-4.037679,853.364075,321.625702,19.942701,756.897156,429.205780,59.950424,785.884827,413.175385,2.300278,758.622253,354.107605,-32.225494,757.958679,153.039368,25.258503,847.053223,105.884605,-30.103014,843.537537,167.517746,-83.753143,845.642273,211.720657,-27.891459,845.180542,153.213486,32.812637,741.489746,99.916504,-32.246281,738.595459,172.278610,-89.081551,737.725891,220.977905,-28.103010,739.020020
2400,0,464.444122,58.379505,809.453064,508.714783,70.096825,766.109985,514.127075,33.904034,805.085510,446.861328,1.294560,817.055908,422.251404,-27.213434,814.110901,383.450165,-43.197124,806.976074,394.466888,71.173378,826.630615,364.703430,78.295753,817.150757,336.128967,65.702370,801.707642,83.739685,64.140900,835.572571,113.445099,53.742065,822.163879,129.978088,41.868519,809.978882,22.548359,12.715951,818.474487,51.809284,4.957503,816.055298,78.830154,-5.488201,813.303589,32.163769,78.650406,831.730164,24.276367,98.558701,802.910034,-8.870314,73.830925,815.790649,-64.530922,69.787224,813.810974,187.203766,980.005737,1494.040283,239.191238,974.134766,1516.270630,290.212952,986.744141,1498.119629,355.558167,-25.281641,852.911499,326.257660,11.203520,853.384583,377.395782,51.770245,855.487183,405.077698,-3.795464,853.286926,321.610229,20.903532,757.000000,428.926208,60.397385,785.984863,412.770660,2.862891,758.506653,353.765381,-31.726736,757.825684,153.348785,25.538332,847.112122,105.938690,-29.721313,843.554016,167.364059,-83.588615,845.680969,211.764511,-27.946878,845.196411,153.430466,32.892471,741.437927,99.899796,-31.995081,738.654968,172.057648,-89.016769,737.743103,221.007950,-28.054516,739.008057
2401,0,464.116333,58.737865,809.473083,508.371307,70.530495,766.203491,513.728699,34.239487,805.056641,446.506012,1.631199,817.009460,421.887787,-26.886299,813.989746,383.082214,-42.853180,806.792725,394.177002,71.479622,826.670166,364.499939,78.492813,817.082520,335.979919,65.613739,801.290771,84.421806,64.859993,835.501465,114.329468,54.158417,822.270569,130.392212,41.791527,809.974426,22.801643,13.844443,819.180786,51.958908,5.745793,816.559204,78.929573,-4.781395,813.734375,33.001965,79.817642,831.677979,25.061567,99.306557,802.465942,-8.273744,75.150230,815.995605,-64.136711,71.310509,814.191406,187.197159,980.013672,1494.040527,239.189270,974.132263,1516.265747,290.230560,986.731018,1498.078247,355.194672,-24.928963,852.839417,325.943695,11.556069,853.336609,377.110107,52.057907,855.537720,404.728790,-3.484119,853.174500,321.145630,21.306915,756.960571,428.679749,60.857479,786.075439,412.413635,3.417332,758.383911,353.382965,-31.256437,757.741150,153.471420,25.674427,847.118530,105.957237,-29.406229,843.565796,167.207474,-83.439110,845.641602,211.791687,-27.978558,845.186768,153.591217,32.970985,741.413391,99.906090,-31.720678,738.695312,171.926697,-88.919670,737.750671,221.092056,-28.368307,739.095032
2402,0,463.772095,59.138115,809.519592,508.067780,70.948837,766.274963,513.350830,34.564312,805.052124,446.203217,1.875764,816.870972,421.518951,-26.639225,813.871460,382.726959,-42.392914,806.569580,393.871399,71.858894,826.730591,364.319305,78.624367,816.846191,335.644623,65.975685,801.276978,84.976196,65.550560,835.402344,114.647949,54.323429,822.161377,130.752808,41.867733,809.952759,22.986933,14.920307,819.829468,52.158722,6.682189,817.155151,78.957436,-4.182538,814.090088,33.732792,80.848999,831.630981,25.694588,100.229103,802.353088,-7.757407,76.248955,816.189880,-63.921131,72.593773,814.577637,187.198730,980.005676,1494.021240,239.192291,974.135010,1516.269165,290.616608,986.348206,1498.551025,354.768677,-24.639156,852.717285,325.582764,11.908132,853.244263,376.801727,52.354092,855.551575,404.358795,-3.177314,853.092468,320.812683,21.815302,756.973145,428.497070,61.158577,786.135498,412.146240,3.739377,758.349670,353.034790,-30.790283,757.628845,153.612411,25.950783,847.286133,105.919983,-29.111633,843.633606,167.101089,-83.392174,845.625916,211.804321,-28.021402,845.174866,153.760559,33.071293,741.402954,99.902832,-31.450205,738.664062,171.807693,-88.926704,737.737793,221.113266,-28.442112,739.086182
2403,0,463.476715,59.482071,809.523560,507.791229,71.311127,766.306030,513.056213,34.901100,805.049255,445.866760,2.196294,816.803955,421.117401,-26.266155,813.739929,382.310059,-41.973415,806.468018,393.534943,72.199219,826.743164,363.583740,79.806175,817.622620,335.301910,66.367310,801.249084,85.521713,66.167343,835.428955,115.010231,54.553814,822.129211,131.036835,41.975235,809.965820,23.053190,15.824185,820.471619,52.239132,7.448003,817.667725,78.944450,-3.541968,814.471008,34.290817,81.749886,831.576782,26.208578,100.848480,802.248962,-7.274343,77.325813,816.426514,-63.719780,73.804489,814.989746,187.219727,979.996033,1494.022827,239.188873,974.135620,1516.280518,290.553619,986.295837,1498.599976,354.374390,-24.327570,852.601135,325.205994,12.291613,853.167053,376.462463,52.737171,855.595947,403.970490,-2.807472,853.053528,320.393341,22.271898,756.873901,428.288452,61.450661,786.189758,411.853729,4.009782,758.376404,352.645599,-30.290825,757.547729,153.720154,26.030102,847.269592,105.927757,-28.889297,843.645630,166.983353,-83.330261,845.619202,211.802490,-28.072264,845.173401,153.913055,33.200909,741.409973,99.958878,-30.971710,738.572144,171.688263,-88.883331,737.722290,221.138031,-28.258358,738.953552
2404,0,463.167053,59.798710,809.561401,507.525024,71.640465,766.324707,512.743591,35.216946,805.031311,445.492279,2.668987,816.757935,420.603638,-25.720333,813.586914,381.738251,-41.628048,806.456055,393.235077,72.556015,826.739685,363.398895,80.141502,817.407410,335.022888,66.864418,801.242371,86.028046,66.799911,835.451965,115.436234,54.773899,822.145447,131.273163,41.996616,809.986694,23.208950,16.746658,820.993408,52.319008,8.137694,818.016907,78.862640,-2.969526,814.730347,34.941013,82.748848,831.662231,26.759535,101.486214,802.052124,-6.867282,78.359093,816.640930,-63.503727,74.954956,815.357361,187.206528,979.989624,1494.038574,239.189789,974.134583,1516.276978,290.567413,986.305420,1498.607178,353.973907,-23.876202,852.524963,324.822784,12.786670,853.169373,376.146149,53.109604,855.654175,403.582611,-2.440883,853.013672,320.055420,22.750090,756.880615,428.029602,61.770779,786.227783,411.470215,4.336156,758.360840,352.196594,-29.689234,757.403381,153.876968,26.103580,847.219849,105.910034,-28.649714,843.674194,166.867020,-83.236534,845.647156,211.794479,-28.088446,845.188416,154.102188,33.345928,741.406372,99.919716,-30.710857,738.618774,171.561172,-88.801857,737.743408,221.133133,-28.476336,739.108948
2405,0,462.869293,60.103378,809.574280,507.253693,72.007668,766.354980,512.427063,35.509407,805.001160,445.107361,3.072562,816.624023,420.240143,-25.371960,813.464844,381.220886,-41.207977,806.287720,392.921509,72.983215,826.785095,363.205719,80.439629,817.428650,334.723297,67.429482,801.301453,86.410820,67.256393,835.426331,115.838776,55.043369,822.245178,131.489120,42.037720,810.025696,23.380793,17.634167,821.431702,52.382786,8.800447,818.243164,78.755684,-2.494606,814.837463,35.468098,83.551682,831.654114,27.304779,102.137245,801.997314,-6.410542,79.410194,816.890076,-63.305298,76.080933,815.622192,187.214020,979.996094,1494.030273,239.193909,974.143677,1516.277588,290.605255,986.317200,1498.609131,353.604980,-23.467194,852.390564,324.493835,13.241168,853.158081,375.819855,53.496315,855.687317,403.199829,-2.082226,852.928589,319.681976,23.373289,756.830811,427.730835,62.233429,786.285461,411.033539,4.878300,758.279724,351.731964,-29.055151,757.215820,153.986221,26.365702,847.348877,105.867226,-28.444675,843.682739,166.735657,-83.167885,845.652954,211.784042,-28.101833,845.202454,154.287216,33.522003,741.433105,100.982101,-26.665859,737.087219,171.411713,-88.721283,737.756836,221.107651,-28.534271,739.113037
2406,0,462.562897,60.413551,809.532654,506.944702,72.374573,766.389221,512.061279,35.839481,804.963501,444.726135,3.393587,816.517883,419.892853,-25.093378,813.333374,380.879211,-40.808472,806.208740,392.643158,73.359123,826.812195,363.011353,80.755844,817.425476,334.434235,68.104759,801.494568,86.801414,67.802315,835.352966,116.846481,56.413086,822.784119,131.872482,42.534153,810.251160,23.459709,18.547441,821.875977,52.463554,9.487370,818.451660,78.692787,-2.025245,814.940979,35.981441,84.330391,831.616943,27.694265,102.725677,801.848450,-6.080183,80.332809,817.085083,-63.112141,77.282074,815.932007,187.209381,979.994751,1494.026978,239.188019,974.137085,1516.268433,290.620819,986.287476,1498.616211,353.231628,-23.098785,852.272217,324.157684,13.688940,853.159668,375.538879,53.856987,855.734436,402.855713,-1.764604,852.813843,319.269592,24.135818,756.887512,427.480713,62.749027,786.381897,410.632965,5.521858,758.155945,351.399261,-28.527281,757.058838,154.129517,25.958044,846.830933,105.836914,-28.221277,843.642517,166.181854,-82.967827,845.112671,211.736832,-28.178953,845.154236,154.561890,33.893505,741.587280,100.968971,-26.328817,737.046326,171.227844,-88.669647,737.743347,221.084412,-28.579235,739.086060
2407,0,462.260376,60.799744,809.563660,506.590363,72.819229,766.468201,511.679962,36.211693,804.995300,444.336884,3.745531,816.489624,419.512573,-24.671772,813.209778,380.357788,-40.357689,806.057373,392.398193,73.778511,826.909912,362.859528,81.041252,817.351562,334.113495,68.657204,801.673218,87.198303,68.365173,835.271667,117.066101,56.667656,822.807251,132.047348,42.707294,810.281555,23.548597,19.247704,822.181091,52.513828,10.158897,818.636536,78.640144,-1.552946,814.995117,36.395603,85.038399,831.570435,28.025328,103.260818,801.660278,-5.837845,81.124260,817.271118,-62.950939,78.307861,816.145508,187.208862,979.993591,1494.023682,239.190536,974.131287,1516.275757,290.631622,986.295166,1498.628784,352.825226,-22.688740,852.193176,323.869232,14.069288,853.158630,375.322632,54.220303,855.831848,402.525208,-1.484539,852.728760,319.093903,24.951162,756.881958,427.200226,63.354797,786.499207,410.113464,6.345769,757.903259,350.998322,-27.901815,756.992126,154.194168,26.093054,846.805542,105.834610,-28.033342,843.580383,166.361389,-83.007713,845.556213,211.667038,-28.198696,845.151733,154.808899,34.243362,741.674805,100.909309,-25.993187,737.013733,171.046036,-88.558365,737.781494,221.020584,-28.626587,739.082764
2408,0,461.935028,61.214008,809.642944,506.311646,73.242462,766.513916,511.303375,36.528542,804.999939,444.027466,4.093183,816.427856,419.074097,-24.296202,813.060852,379.859283,-39.866669,805.976624,392.126923,74.206177,827.068542,362.468964,81.746864,817.555725,333.836243,69.099777,801.801147,87.476997,68.769249,835.190979,117.366859,57.040684,822.870850,132.215652,42.864872,810.319275,23.642982,19.936295,822.410950,52.585430,10.829538,818.765137,78.596329,-1.091061,815.028320,36.838425,85.806915,831.484619,28.450190,103.893364,801.522583,-5.445985,82.012962,817.411987,-62.843830,79.316597,816.369385,187.190826,980.014954,1494.051147,239.194672,974.140015,1516.280518,290.680573,986.299011,1498.657837,352.449829,-22.239262,852.122070,323.545654,14.544792,853.198914,375.031067,54.586494,855.878052,402.211029,-1.181451,852.654968,318.613922,25.603897,756.941711,426.925323,63.744663,786.540955,409.706207,6.792019,757.855286,350.511078,-27.228485,756.937012,154.312775,26.228481,846.805542,105.694626,-27.619690,843.691650,166.146759,-82.955086,845.584229,211.565903,-28.220909,845.149414,155.162918,34.792137,741.924133,100.812950,-25.604532,737.043091,170.805405,-88.421730,737.837585,220.944977,-28.598877,739.110168
2409,0,461.608246,61.542084,809.687012,506.045288,73.648224,766.537903,510.962494,36.825718,804.975281,443.659424,4.462240,816.372009,418.643921,-23.859253,812.938965,379.617554,-39.330219,805.759094,391.840942,74.597443,827.152893,362.128540,82.220856,817.793945,333.548065,69.581390,801.883118,87.821213,69.237610,835.117737,117.598938,57.297665,822.859436,132.404816,42.962135,810.351379,23.813749,20.714104,822.609619,52.636570,11.402141,818.843445,78.503693,-0.687616,815.009216,37.267506,86.535515,831.406982,28.927570,104.511208,801.418091,-5.125170,82.835968,817.465027,-62.635212,80.370377,816.560547,187.197006,980.001282,1494.033081,239.190689,974.138062,1516.269653,290.706757,986.249634,1498.642456,352.025421,-21.870741,851.997070,323.195312,14.986819,853.187988,374.720032,54.948666,855.868958,401.844574,-0.848801,852.525391,318.321045,26.145180,756.945679,426.722626,64.042007,786.549988,409.390137,7.098281,757.846741,350.064178,-26.665472,756.809998,154.370758,26.388609,846.813599,105.607727,-27.339821,843.689697,165.943146,-82.860207,845.567078,211.466141,-28.264309,845.122559,155.312805,35.062420,742.004822,100.699348,-25.362881,737.041443,170.558731,-88.330742,737.827087,220.854477,-28.638319,739.106262
2410,0,461.275635,61.888885,809.758972,505.739044,74.126305,766.598206,510.636993,37.159134,804.950867,443.246460,4.898027,816.346497,418.170715,-23.479193,812.766724,379.250061,-38.920444,805.448975,391.497101,75.008301,827.242676,361.781067,82.659210,817.928284,333.230072,70.119164,801.973816,88.236290,69.794594,835.075195,117.838509,57.678562,822.795959,132.537857,43.086380,810.201599,23.962299,21.375010,822.828918,52.634827,11.930936,818.920288,78.416374,-0.236231,814.969910,37.791904,87.309517,831.402954,29.350889,105.118446,801.367432,-4.782862,83.665550,817.591858,-62.472839,81.267853,816.795410,187.232162,979.991211,1494.010254,239.186996,974.128662,1516.271362,290.753479,986.226562,1498.645386,351.664429,-21.514688,851.867310,322.815582,15.425188,853.092407,374.356262,55.310905,855.856445,401.418274,-0.453905,852.460693,318.030762,26.770184,756.943665,426.476624,64.499481,786.646912,409.064026,7.627373,757.804993,349.583313,-25.981197,756.632812,154.423248,26.613293,846.843140,105.486511,-27.023094,843.695679,165.627762,-82.699272,845.526001,211.307587,-28.352922,845.073730,155.291336,35.069534,741.913574,100.602867,-25.007113,737.000793,170.267151,-88.253708,737.829529,220.732208,-28.689970,739.068359
2411,0,460.949097,62.329399,809.778687,505.457458,74.491058,766.595276,510.288239,37.535637,804.944336,442.900452,5.246044,816.279297,417.781189,-23.062189,812.626587,378.699036,-38.440346,805.387451,391.199951,75.473450,827.330688,361.534668,82.995644,817.862854,332.928894,70.621300,801.992981,88.673111,70.425865,835.078125,118.129532,57.918823,822.765503,132.703949,43.221966,810.046387,24.131224,22.153614,823.224548,52.726681,12.514768,819.157043,78.385223,0.198690,815.078674,38.263733,88.042595,831.407227,29.872332,105.689735,801.226196,-4.091316,84.645470,817.566650,-62.205742,82.183792,817.033142,187.221405,979.977600,1494.027710,239.191330,974.133606,1516.275635,290.811371,986.266541,1498.694092,351.260437,-21.086990,851.753723,322.442535,15.895791,853.054138,374.014282,55.740772,855.918030,401.017822,-0.063993,852.412659,317.740326,27.443605,756.884216,426.255127,64.988091,786.787659,408.731140,8.197939,757.785095,349.182220,-25.370789,756.497620,154.460449,26.818993,846.877014,105.358879,-26.619797,843.715698,165.341812,-82.563324,845.534668,211.073395,-28.511869,844.989136,155.188660,34.946186,741.695862,100.474403,-24.528065,736.957458,169.924484,-88.119102,737.819458,220.591385,-28.720114,739.089661
2412,0,460.621582,62.775551,809.775330,505.155212,74.933716,766.615906,509.943420,37.947220,804.939209,442.475525,5.642603,816.136719,417.408173,-22.579355,812.549194,378.783966,-36.268291,804.155457,390.907867,75.947235,827.358093,361.355194,83.355110,817.685486,332.626526,71.256081,802.030212,89.023125,70.900215,835.053772,118.497803,58.336632,822.889465,132.754318,43.145786,809.977966,24.254795,23.063240,823.648376,52.955078,13.305502,819.462952,78.411903,0.847224,815.260986,38.833691,88.863297,831.415649,30.502329,106.272865,801.054138,-3.784713,85.493362,817.711548,-61.953220,83.113640,817.251648,187.198349,980.007385,1494.047607,239.194748,974.139038,1516.270630,290.875458,986.287598,1498.711304,350.864685,-20.646070,851.599670,322.080811,16.373684,853.015869,373.686218,56.157692,855.952942,400.621094,0.370551,852.373657,317.336365,28.059099,756.817566,426.023773,65.450333,786.884033,408.401428,8.713403,757.761536,348.855896,-24.804588,756.407715,154.500290,27.295229,847.146729,105.197334,-26.220600,843.736328,164.938202,-82.331085,845.532776,210.842834,-28.596834,844.920410,155.106781,34.860531,741.590820,100.293640,-24.121063,736.916809,169.571640,-87.963318,737.800476,220.432846,-28.730661,739.093018
2413,0,460.331482,63.187332,809.746277,504.883881,75.355278,766.621338,509.607788,38.364491,804.945435,442.188171,6.130382,816.025208,417.032318,-22.130043,812.472351,378.081146,-37.257923,804.966064,390.629150,76.417885,827.341919,360.944458,84.072777,817.927856,332.327240,71.902496,801.906982,89.357903,71.411690,834.999695,118.701447,58.549671,822.926270,132.810410,43.109680,810.042297,24.457188,23.865973,824.080444,53.098186,14.017280,819.772034,78.434708,1.468525,815.436035,39.350430,89.654793,831.392029,31.018572,106.807671,800.844666,-3.422885,86.394951,817.834229,-61.756477,84.085243,817.466187,187.221741,979.990601,1494.023071,239.189468,974.140259,1516.268433,290.909546,986.244080,1498.676270,350.476929,-20.233017,851.477905,321.749695,16.922506,853.006287,373.400635,56.584755,855.907715,400.276337,0.750462,852.253845,316.935852,28.658588,756.790100,425.752625,66.050415,786.917542,407.980408,9.468516,757.548279,348.499298,-24.261744,756.338257,154.492874,27.490566,847.161743,105.152588,-25.979465,843.621582,164.536407,-82.107872,845.435486,210.640549,-28.662090,844.867432,155.041733,34.899693,741.517395,100.100510,-23.825687,736.946899,169.151749,-87.769264,737.740540,220.257751,-28.376379,738.851624
2414,0,460.070465,63.582623,809.718018,504.618225,75.747543,766.579590,509.304352,38.705788,804.869629,441.863525,6.579612,815.958923,416.665527,-21.736605,812.394348,377.714020,-36.811150,804.861816,390.371307,76.917358,827.302307,360.675873,84.660263,817.942322,331.951782,72.705948,802.157043,89.612656,71.823601,835.020691,118.898521,58.932377,823.058105,132.874100,43.220650,810.066345,24.537640,24.466579,824.381470,53.135796,14.499189,820.021362,78.447556,2.021071,815.631348,39.741135,90.337303,831.380188,31.345844,107.275795,800.679749,-3.327334,87.095673,818.119080,-61.657814,84.925346,817.679382,187.209793,979.996033,1494.017822,239.191345,974.127197,1516.268921,290.939941,986.273926,1498.688354,350.133423,-19.702726,851.393677,321.441284,17.445444,852.959961,373.157593,57.018196,855.892883,399.944122,1.150096,852.177734,316.611908,29.236126,756.773315,425.501953,66.525696,786.897156,407.559326,10.034208,757.355347,348.119171,-23.681767,756.287109,154.514542,27.625261,847.113953,104.988075,-25.639870,843.622009,164.198578,-82.049515,845.500488,210.457306,-28.679211,844.837402,155.060425,35.053127,741.496277,99.967194,-23.536861,736.927185,168.718658,-87.582748,737.700378,219.990189,-28.450457,738.976746
2415,0,459.819153,63.965603,809.684509,504.389648,76.150665,766.556763,509.050720,39.092026,804.852356,441.521820,7.110033,816.015991,416.294983,-21.163664,812.333008,377.437347,-36.213299,804.886658,390.129852,77.446060,827.293274,360.427673,85.188393,817.888733,331.608795,73.230202,802.261658,89.728409,72.298500,835.063354,119.060165,59.398811,823.181335,132.890701,43.529232,810.058289,24.571033,24.955189,824.572754,53.125301,14.899048,820.199280,78.456718,2.477104,815.743713,39.937576,90.863823,831.497192,31.573807,107.848793,800.773743,-3.217162,87.718506,818.326904,-61.623127,85.595253,817.890381,187.219391,979.996338,1494.031128,239.190460,974.128662,1516.272705,290.970886,986.284302,1498.713135,349.796936,-19.074890,851.395691,321.134613,17.983280,852.921753,372.879089,57.496086,855.890137,399.653503,1.614812,852.137878,316.294434,29.832642,756.754211,425.286346,66.840034,786.861511,407.259430,10.283063,757.432739,347.761627,-23.118393,756.261475,154.856155,27.308865,846.800415,104.695427,-25.022552,843.821960,163.860336,-81.861237,845.533508,210.311920,-28.622211,844.874268,155.100357,35.290363,741.505920,98.745331,-27.093557,738.623474,168.327164,-87.416893,737.721313,219.791351,-28.458044,738.983765
2416,0,459.544281,64.406570,809.652893,504.170074,76.496223,766.513977,508.765991,39.519051,804.826599,441.194519,7.497580,815.996948,415.987579,-20.721375,812.280029,377.289490,-34.247055,803.849182,389.873718,77.932861,827.249023,360.301056,85.362862,817.690796,331.406189,73.754433,802.208435,89.852699,72.752716,835.271179,119.086784,59.725498,823.268372,132.941284,43.897942,810.235962,24.588905,25.402412,824.691833,53.144508,15.305728,820.298706,78.476006,2.944957,815.734253,40.055470,91.244125,831.771423,31.691629,108.306923,801.025879,-2.954736,88.227837,818.432678,-61.617615,86.120193,818.074829,187.217743,979.996460,1494.019897,239.189651,974.135010,1516.270386,290.974731,986.275024,1498.715698,349.469360,-18.516811,851.381409,320.834015,18.484238,852.830078,372.554382,58.043846,855.853699,399.292267,2.161366,852.094360,316.000397,30.426479,756.692200,425.074890,67.258354,786.847473,406.971527,10.662723,757.467468,347.386536,-22.485880,756.184082,154.875473,27.554678,846.840210,104.523125,-24.496674,843.893860,163.565216,-81.758072,845.613403,210.230194,-28.525326,844.922424,155.180939,35.571434,741.527039,99.639091,-22.909521,737.169434,167.906586,-86.529213,737.425781,219.594620,-28.435745,738.991638
2417,0,459.291077,64.818810,809.607178,503.988037,76.861595,766.469849,508.478760,39.874859,804.780701,440.880615,7.887702,815.945007,415.646851,-20.331268,812.210205,376.630371,-35.187325,804.747070,389.635651,78.425407,827.197754,359.938751,86.061272,817.827148,331.157318,74.772079,802.352539,89.865158,72.988602,835.601196,119.080330,59.951897,823.430237,132.989319,44.253231,810.438354,24.545408,25.692675,824.658813,53.112953,15.595523,820.218994,78.527916,3.261983,815.560059,40.107204,91.464622,832.076111,31.737644,108.763298,801.463379,-2.936963,88.571381,818.662354,-61.654083,86.534447,818.217407,187.216919,980.000061,1494.027832,239.193451,974.134033,1516.263306,290.957214,986.284485,1498.709229,349.140015,-18.046204,851.336060,320.505798,19.021948,852.740234,372.263275,58.531342,855.725769,398.976044,2.672269,852.029541,315.745789,30.900181,756.619263,424.837585,67.693748,786.776001,406.656189,11.094515,757.441833,347.058014,-22.022287,756.099487,154.889877,27.773457,846.851318,104.313309,-24.114983,843.898804,163.195129,-81.579018,845.605347,210.151031,-28.421734,844.958923,155.268036,35.905582,741.555115,99.423820,-22.589375,737.230591,167.654099,-87.007683,737.724731,219.433716,-28.483971,738.976746
2418,0,459.010712,65.266510,809.569214,503.787811,77.246346,766.456116,508.209991,40.201420,804.798157,440.597168,8.252651,816.022827,415.350311,-19.914347,812.219727,376.343994,-34.750530,804.780701,389.392914,78.900070,827.144775,359.707489,86.635513,817.780396,330.941467,75.034805,802.270935,89.832520,73.104622,835.938171,119.040672,60.059361,823.537476,133.071045,44.612991,810.668945,24.510674,25.878025,824.480652,53.134495,15.844773,819.992798,78.553719,3.565735,815.214905,40.085407,91.607063,832.438416,31.718113,109.181725,802.001892,-2.979428,88.846321,818.927429,-61.737228,86.802956,818.365662,187.203827,980.005432,1494.015137,239.198792,974.134827,1516.271118,290.951599,986.269775,1498.710327,348.830475,-17.569937,851.275330,320.202972,19.580349,852.655701,372.002228,58.983200,855.574524,398.688232,3.135405,852.000610,315.542542,31.358984,756.571899,424.650543,68.139534,786.756958,406.388824,11.580519,757.444641,346.798187,-21.609547,756.062500,154.711929,28.307402,847.080444,104.157661,-23.742741,843.899170,162.865509,-81.426582,845.605469,209.924103,-28.439825,844.914978,155.371872,36.251274,741.636841,98.325317,-25.929976,738.747559,167.295532,-86.819435,737.734497,219.252838,-28.421797,738.954041
2419,0,458.768829,65.697762,809.554443,503.581573,77.585487,766.448120,507.948761,40.520046,804.788513,440.322540,8.554431,815.991760,415.016571,-19.411888,812.243652,376.149353,-34.362827,804.897095,389.167694,79.336876,827.082703,359.494873,87.045753,817.671143,330.719421,75.467270,802.271606,89.802063,73.144852,836.350159,118.966370,60.168232,823.621460,133.069168,44.891087,810.757568,24.483105,26.003828,824.197388,53.090675,16.028814,819.571167,78.545128,3.702162,814.808899,40.020962,91.687775,832.918091,31.754236,109.647270,802.702393,-3.005828,89.053642,819.226868,-61.869110,86.929703,818.536560,187.220581,979.996826,1494.021729,239.185715,974.135620,1516.276855,290.942749,986.257080,1498.743896,348.530487,-17.040852,851.270386,319.931122,20.101112,852.643799,371.744873,59.481361,855.533691,398.430389,3.637283,852.051392,315.314026,31.759113,756.517029,424.458130,68.548378,786.757141,406.139069,11.961462,757.490906,346.575287,-21.225002,756.123169,154.656387,28.338947,846.980713,104.227287,-23.557753,843.707581,162.572556,-81.235397,845.620483,209.757111,-28.403404,844.936584,155.298599,36.297707,741.562683,98.187286,-25.671181,738.835083,166.885544,-85.791008,737.338074,219.100342,-28.367453,739.002502
